huv_code,procedure_key,procedure_name,diagnosis_policy,required_icd10_patterns,excluded_icd10_patterns,decision_if_missing,review_required,confidence,reason,source_evidence,quality_flags
03.75885,HUV::03.75885,Stellat ganglion RFT/PRFT,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"Stellat ganglion RFT/PRFT, bir uygulama yolu/teknik olup, tanı gerektirmez.","İşlem tanımında, uygulanan tekniklerin birimleri arasında bir fark yoksa, birimleri eşit kabul edilerek ücretlendirilir. Uygulamalarda kullanılan ilaç ve malzeme ücreti (aksi belirtilmemişse) birimlere dahil değildir.",
03.76196,HUV::03.76196,İmpar ganglion RFT/pRFT,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İmpar ganglion RFT/pRFT uygulaması, uygulama yolu/teknik odaklı bir işlemdir ve tanı gerektirmez.",HUV işlem tanımı ve genel ilkeler.,
03.76507,HUV::03.76507,Sfenopalatin ganglion RFT/pRFT,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olarak tanımlanmıştır ve spesifik bir klinik bağlam içermemektedir.","İşlem tanımı, uygulamanın yalnızca teknik yönünü belirtir ve tanı gerektirmez.",
03.76818,HUV::03.76818,"Splanknik RFT/pRFT, tek seviye",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olarak tanımlanmıştır ve spesifik bir klinik bağlam içermemektedir.","İşlem tanımı, uygulamanın bir teknik olduğunu belirtir ve tanı gerektirmez.",
03.77129,HUV::03.77129,Greater ve lesser oksipital sinir RFT/PRFT,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem yalnızca uygulama yolu/teknik (RFT/pRFT) tanımlamasıdır ve spesifik bir klinik bağlam (hastalık, patoloji, travma vb.) belirtmemektedir.","İşlem tanımı, uygulamanın bir teknik olduğunu ve tanıdan bağımsız olabileceğini gösterir.",
03.77440,HUV::03.77440,"III. oksipital sinir (TON), RFT/PRFT",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olup klinik bağlam içermemektedir.",İşlem adı ve tanımı.,
03.77751,HUV::03.77751,"Paravertebral torakal/lomber RFT/pRFT, tek seviye",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olarak tanımlanmıştır ve spesifik bir klinik bağlam içermemektedir.","İşlem tanımı, tanı gerektirmediğini belirtir.",
03.78062,HUV::03.78062,Supraskapuler sinir RFT/PRFT,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, supraskapuler sinir bölgesine uygulanan bir radyo frekans termokoagülasyon (RFT) veya puls radyo frekans termokoagülasyon (pRFT) işlemidir. Bu tür işlemler genellikle ağrı tedavisinde kullanılır ve uygulama yolu/teknik olarak tanıml…",HUV işlem tanımı ve genel ilkeler.,
03.78373,HUV::03.78373,İnfraskapuler sinir RFT/PRFT,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem yalnızca uygulama yolu/teknik (RFT/pRFT) tanımlamasıdır ve spesifik bir klinik bağlam (hastalık, travma, vb.) belirtmemektedir.","İşlem tanımı, uygulamanın biriminin tanıya bağlı olmadığını belirtir.",
03.78450,HUV::03.78450,"İnterkostal sinir RFT/PRFT uygulama, tek sinir",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olarak tanımlanmıştır ve spesifik bir klinik bağlam içermemektedir.","İşlem tanımı, tanı gerektirmediğini belirtir.",
03.78684,HUV::03.78684,"Servikal/torakal/lomber DRG-RFT, tek ganglion",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, ağrı tedavisinde kullanılan bir tekniktir (RFT/pRFT/Cool RF). Uygulama yolu/teknik odaklıdır ve spesifik bir tanı gerektirmez.",HUV işlem tanımı ve ilgili notlar.,
03.79306,HUV::03.79306,"Torakal/lomber sempatik ganglion RFT/pRFT, tek ganglion",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, spesifik bir tanıya bağlı olmayan, uygulama yolu/teknik odaklı bir işlemdir (RFT/pRFT).","İşlem tanımında, tanı gerekliliğine dair bir ifade bulunmamaktadır.",
03.79617,HUV::03.79617,"Perkütan intradiskal RFT/pRFT/lazer vb uygulama, tek aralık",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik tanımlamasıdır ve spesifik bir klinik bağlam içermemektedir.","İşlem tanımı, uygulamanın bir teknik olduğunu belirtir ve tanı gerektirmez.",
03.80239,HUV::03.80239,"Faset median sinir (servikal/torakal/lomber) RFT/PRFT, tek sinir",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, faset eklem median sinir radyo frekans termokoagülasyonudur (RFT). Bu işlem, ağrı tedavisinde kullanılan bir tekniktir ve uygulama yolu/tekniktir. Tanısal bir işlem değildir.",HUV işlem tanımı ve notları.,
03.80861,HUV::03.80861,"Faset Eklem RFT/PRFT, tek eklem",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, faset eklem radyo frekans termokoagülasyonudur (RFT). Bu işlem, ağrı tedavisini amaçlayan bir uygulamadır ve uygulama yolu/tekniktir. Tanı gerektirmez.",HUV işlem tanımı ve genel ilkeler.,
03.81483,HUV::03.81483,"Eklem içi RFT, küçük/orta/büyük eklem, tek eklem",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, eklem içi RFT olup, uygulama yolu/teknik odaklıdır ve spesifik bir klinik bağlam (hastalık, travma, vb.) içermemektedir.","İşlem tanımı, tanı gerektirmediğini belirtir.",
03.82105,HUV::03.82105,"Sakroiliyak eklem RFT, tek eklem",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, radyo frekans termokoagülasyon (RFT) gibi uygulama yolu/teknik odaklıdır ve spesifik bir tanı gerektirmez.",HUV işlem tanımı ve genel ilkeler.,
03.82727,HUV::03.82727,Anuloplasti,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,İşlem yalnızca uygulama yolu/teknik (anestezi) ile ilgili.,"İşlem adı 'Anuloplasti' ve 'Anesteziyoloji ve Reanimasyon' bölümünde tanımlanmıştır. İşlem tanımı, tanı gerektirmediğini belirtir.",
03.83038,HUV::03.83038,Nükleoplasti,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"Nükleoplasti, uygulama yolu/teknik odaklı bir işlemdir ve tanı gerektirmez.","İşlem tanımında, tanı gerekliliğine dair bir ifade bulunmamaktadır.",
03.83349,HUV::03.83349,"RFT Nörotomi, periferik, tek sinir",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, yalnızca uygulama yolu/teknik tanımlayan bir işlemdir (RFT nörotomi).",İşlem tanımı,
03.83660,HUV::03.83660,"Periferik sinire pRFT uygulama, tek sinir",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,İşlem yalnızca uygulama yolu/teknik tanımlamasıdır; klinik bağlam içermez.,İşlem adı ve tanımı.,
03.84593,HUV::03.84593,Servikal/torakal,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik tanımlamasıdır ve spesifik bir klinik bağlam içermemektedir.","İşlem adı 'Servikal/torakal' ve açıklaması 'ALGOLOJİ/AĞRI TEDAVİSİ UYGULAMALARI' başlığı altında yer almaktadır. Bu, işlemin tanıdan bağımsız bir uygulama yolu olduğunu gösterir.",
03.84904,HUV::03.84904,Lomber/kaudal,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, lomber/kaudal bölgeye yapılan bir enjeksiyon olup, uygulama yolu/teknik olarak tanımlanmıştır. İşlem adı spesifik bir tanı içermemektedir.",HUV işlem tanımı ve genel ilkeler.,
03.85215,HUV::03.85215,Epiduroskopi,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"Epiduroskopi, bir uygulama yolu/tekniktir ve belirli bir klinik bağlam gerektirmez.","İşlem tanımı, tanı gerektirmediğini belirtir.",
03.85837,HUV::03.85837,Subkutan spinal/epidural kateter implantasyonu,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olup klinik bir bağlam içermemektedir.",İşlem adı ve tanımı.,
03.86148,HUV::03.86148,Subkutan spinal/epidural kateter revizyonu/çıkartılması,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, subkutan spinal/epidural kateterin revizyonu veya çıkarılmasıdır. Bu, yalnızca uygulama yolu/teknik ile ilgili bir işlemdir ve belirli bir klinik bağlam gerektirmez.","İşlem tanımı, tanı gerektirmediğini belirtir.",
03.86459,HUV::03.86459,Subkutan spinal/epidural port/rezervuar/pompa implantasyonu,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olup klinik bir bağlam içermemektedir.","İşlem adı ve tanımı, tanı gerektirmeyen bir uygulama yolu/teknik olduğunu gösterir.",
03.86770,HUV::03.86770,Subkutan port/pompa/rezervuar revizyonu/çıkartılması,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, subkutan bir cihazın revizyonu veya çıkarılmasıdır. Bu, yalnızca uygulama yolu/tekniği içerir ve belirli bir klinik bağlam gerektirmez.","İşlem tanımı, tanı gerektirmediğini belirtir.",
03.87081,HUV::03.87081,"Pompa/port doldurma ve programlama, her bir uygulama",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, bir cihazın (pompa/port) doldurulması ve programlanmasıdır; uygulama yolu/teknik odaklıdır ve klinik bir tanıya bağlı değildir.","İşlem tanımı, uygulama tekniğini tanımlar, altta yatan bir klinik durumu değil.",
03.87392,HUV::03.87392,Perkütan dorsal kolon nörostimülatör elektrot implantasyonu,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olup klinik bağlam içermemektedir.",İşlem adı ve tanımı.,
03.87703,HUV::03.87703,Perkütan elektrot revizyonu/çıkartılması,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, elektrot revizyonu/çıkarılmasıdır. Bu, yalnızca uygulama yolu/teknik ile ilgili bir işlemdir ve belirli bir klinik bağlam gerektirmez.","İşlem tanımı, tanı gerektirmediğini belirtir.",
03.88014,HUV::03.88014,Nörostimülatör pulse jeneratör implantasyonu,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, nörostimülatör pulse jeneratör implantasyonudur. Bu, bir uygulama yolu/tekniktir ve belirli bir tanıya bağlı değildir.",İşlem tanımında tanı gerekliliğine dair bir belirti bulunmamaktadır.,
03.88325,HUV::03.88325,Nörostimülatör pulse jeneratör revizyonu/çıkartılması,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, nörostimülatör cihazla ilgili bir uygulamadır ve tanısal bir prosedür değildir. Uygulama yolu/teknik olarak tanımlanır.","İşlem tanımı, prosedürün tanısal bir amaçla yapılmadığını gösterir. Uygulama yolu/teknik olarak tanımlanır.",
03.88636,HUV::03.88636,Nörostimülatör elektronik analiz/programlama,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, nörostimülatör cihazının elektronik analizini/programlanmasını içerir; bu, bir uygulama yolu/tekniktir ve belirli bir klinik bağlam gerektirmez.","İşlem tanımı, uygulamanın bir teknik olduğunu belirtir.",
03.88947,HUV::03.88947,Periferik sinir elektrot implantasyonu,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olup klinik bir bağlam içermemektedir.",İşlem adı ve tanımı.,
03.89258,HUV::03.89258,Perkütan sakral nörostimülatör elektrot implantasyonu,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olup klinik bağlam içermemektedir.",İşlem adı ve tanımı.,
03.90191,HUV::03.90191,"Vertebroplasti/kifoplasti, ilave her seviye",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"Vertebroplasti/kifoplasti, uygulama yolu/teknik işlemidir. Tanı gerektirmez.",İşlem tanımında tanı gerekliliği belirtilmemiştir.,
03.91435,HUV::03.91435,Epidural diferansiyel blok,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, tanısal amaçla veya teknik farklılıkları belirlemek için yapılan bir uygulamadır; uygulama yolu/teknik odaklıdır.",İşlem tanımı,
03.91746,HUV::03.91746,Spinal diferansiyel blok,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, tanısal amaçla veya teknik farklılıkları belirlemek için yapılan bir uygulamadır; uygulama yolu/teknik odaklıdır.",İşlem tanımı,
03.92057,HUV::03.92057,Perkütan peritoneal port ve/veya tünelli kateter yerleştirme,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, tanıdan bağımsız bir uygulama yolu/tekniktir (peritoneal port yerleştirme).",İşlem tanımında tanı belirtilmemiştir.,
03.92368,HUV::03.92368,Rejyonel İntravenöz anestezi (RİVA),not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, bölgesel anestezi uygulamasıdır ve tanı gerektirmez.","HUV İşlem Tanımları, Bölüm 03.00001",
03.92679,HUV::03.92679,Kontinu perinöral opiat analjezisi,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olup klinik bağlam içermemektedir.",İşlem adı ve tanımı.,
03.93923,HUV::03.93923,"Torakal/lomber provokatif diskografi, diyagnostik, tek seviye",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, tanıdan bağımsız bir uygulama yolu/tekniktir (provokatif diskografi).","İşlem tanımında belirtildiği gibi, yalnızca diskojenik ağrı tanısında kullanılır ve ücretlendirme kuralları tanıya bağlı değildir.",
03.94234,HUV::03.94234,İntravenöz (IV) lidokain testi/tedavisi,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İntravenöz lidokain uygulaması, bir uygulama yolu/teknik olup, spesifik bir tanı gerektirmez.","İşlem tanımında, lidokain uygulamasının spesifik bir tanıya bağlı olduğu belirtilmemiştir.",
03.94545,HUV::03.94545,"İntravenöz hasta kontrollü analjezi (İV-PCA), günlük",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İV-PCA uygulaması, bir uygulama yolu/tekniktir ve spesifik bir tanı gerektirmez.",HUV işlem tanımı notu: Uygulamalarda kullanılan ilaç ve malzeme ücreti (aksi belirtilmemişse) birimlere dahil değildir.,
03.94856,HUV::03.94856,"Epidural hasta kontrollü analjezi, günlük",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulandığı tüm servislerde ek işlem olarak değerlendirilir ve tanıdan bağımsızdır.",HUV İşlem Tanımları,
03.95167,HUV::03.95167,"Spinal hasta kontrollü analjezi, günlük",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulandığı tüm servislerde ek işlem olarak değerlendirilir ve tanıdan bağımsızdır.",HUV İşlem Tanımları,
03.95478,HUV::03.95478,"Pleksus hasta kontrollü analjezi, günlük",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulandığı tüm servislerde, (her koşulda) ek işlem olarak değerlendirilir ve liste birimi ile ücretlendirilir. Uygulama yolu/teknik odaklı bir işlemdir.",İşlem tanımı ve genel ilkeler.,
03.95789,HUV::03.95789,"Subkutan hasta kontrollü analjezi, günlük",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,İşlem yalnızca uygulama yolu/teknik tanımlamasıdır (subkutan hasta kontrollü analjezi).,İşlem tanımı,
03.96100,HUV::03.96100,"Yatan hasta ağrı takibi, günlük",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem tanısı, yatan hastaların ağrı takibini içerir ve cerrahi bir işlem değildir. Uygulama yolu/teknik odaklıdır.","İşlem tanımı: 'Hastada uygulanan invaziv/girişimsel algoloji işlemi bu tanımın kapsamında değildir. Cerrahi işlem/girişim yapılan hastaların post.op. ağrı tedavi ve takibi, bu tanım kapsamında olmayıp...'",
03.96411,HUV::03.96411,"PCA ve/veya enjeksiyon solüsyonu hazırlama, evde ağrı tedavisi için",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, evde ağrı tedavisi için PCA ve/veya enjeksiyon solüsyonu hazırlamadır. Uygulama yolu/teknik odaklıdır ve spesifik bir tanı gerektirmez.","İşlem tanımında, ilaç ve malzeme ücretinin birimlere dahil olmadığı belirtilmiştir. Ayrıca, işlem tanımında tanı gerekliliğine dair bir ifade bulunmamaktadır.",
03.97344,HUV::03.97344,"Peroperatif ultrasonografi (USG) kullanımı, anestezi/ağrı işlemlerinde rehberlik amacı ile",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, anestezi/ağrı işlemlerinde rehberlik amacıyla kullanılan peroperatif ultrasonografidir. Uygulama yolu/teknik odaklıdır ve spesifik bir tanı gerektirmez.","HUV İşlem Tanımları, Bölüm 3, Genel İlkeler",
03.97655,HUV::03.97655,Peroperatif floroskopi (skopi) kullanımı,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"Peroperatif floroskopi, tanısal olmayan bir uygulama yolu/tekniktir. Uygulama sırasında yapılan işlemin kendisi tanısal değildir.","İşlem tanımı, rehberlik amacıyla kullanılan floroskopinin ek ücretlendirmesini tanımlar. Bu, işlemin tanısal bir amaçla yapılmadığını gösterir.",
03.97966,HUV::03.97966,Termografi kullanımı,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, termografi kullanımıdır ve uygulama yolu/tekniktir. Klinik bağlam içermemektedir.",İşlem tanımı ve notu.,
03.98277,HUV::03.98277,Transözofageal ekokardiyografi,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"Transözofageal ekokardiyografi (TOE), bir tanısal görüntüleme işlemidir. Uygulama yolu/teknik olarak tanımlanır ve genellikle bir tanıya bağlı olarak yapılır, ancak işlem tanısı gerektirmez.","İşlem tanımında tanı gerekliliğine dair bir ifade bulunmamaktadır. TOE, kardiyak yapıların değerlendirilmesi için kullanılan bir yöntemdir.",
03.98588,HUV::03.98588,Peroperatif transözofageal ekokardiyografi,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"Peroperatif transözofageal ekokardiyografi, bir tanısal işlem olup, cerrahi prosedür sırasında kardiyak fonksiyonu değerlendirmek için kullanılır. Uygulama yolu/teknik odaklıdır.","İşlem tanımı, tanısal bir uygulama olduğunu belirtir.",
03.98744,HUV::03.98744,Peroperatif transözafageal epiaortik ultrasonografi ile aortanın değerlendirilmesi,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, peroperatif bir değerlendirme olup, tanısal bir işlem değildir. Uygulama yolu/teknik olarak tanımlanır.","İşlem tanımı, peroperatif bir değerlendirme olduğunu belirtir.",
03.98899,HUV::03.98899,"Ozon nükleolizis, tek seviye",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olup, tanı içermemektedir. Ozon nükleolizis, tek seviye, bir uygulama yöntemidir.",İşlem tanımında tanı belirtilmemiştir. Uygulama yolu/teknik işlemler için tanı gerekliliği yoktur.,
03.99210,HUV::03.99210,"Perkütan lazer disk dekompresyonu, tek seviye",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,İşlem yalnızca uygulama yolu/teknik tanımlamasıdır; tanı gerektirmez.,"İşlem tanımında belirtildiği gibi, işlem yalnızca uygulama yolu/teknik ise tanı gerektirmez.",
03.99260,HUV::03.99260,"Epiduroskopik yaklaşım ve lazer ile spinal kanal+disk dekompresyonu, tek seviye",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, radyolojik görüntüleme eşliğinde yapılan epiduroskopik spinal kanal ve disk dekompresyonudur. Uygulama yolu/teknik odaklı bir işlemdir.",İşlem tanımında tanı gerekliliğine dair bir ifade bulunmamaktadır.,
03.99310,HUV::03.99310,"Yağ dokusundan kapalı sistem+mekanik yöntem ile hücre konsantrasyonu hazırlanması, rejenerasyon tedavisi amacı ile",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, hücre konsantrasyonu hazırlama tekniğidir ve uygulama yolu/tekniktir. Klinik bağlam içermemektedir.","İşlem tanımı, uygulama yöntemini tanımlamaktadır.",
03.99521,HUV::03.99521,"Perkütan kordotomi, BT rehberliğinde (BT ücreti hariç)",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, BT rehberliğinde yapılan perkütan kordotomi olup, uygulama yolu/teknik odaklıdır. İşlem adı içerisinde hastalık veya klinik durum belirtilmemektedir.","İşlem tanımı, uygulama yolu/teknik belirtmektedir.",
04.00429,HUV::04.00429,Preauriküler sinüs veya deri kalıntıları eksizyonu,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik odaklıdır ve tanı gerektirmez.","İşlem adı, spesifik bir tanısal durumu içermemektedir.",
04.00857,HUV::04.00857,Koanal atrezi düzeltilmesi,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olup tanı gerektirmez.","İşlem adı, tanısal bir durum belirtmemektedir.",
04.01285,HUV::04.01285,Ranulaya girişim,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, ranulaya girişim olup, yalnızca uygulama yolu/teknik tanımlamaktadır. Klinik bağlam içermemektedir.",İşlem adı ve tanımı.,
04.01499,HUV::04.01499,Frenulotomi/Frenuloplasti,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"Frenulotomi/Frenuloplasti, uygulama yolu/teknik odaklı bir işlemdir; tanı gerektirmez.","İşlem tanımı, tanı gerektirmeyen bir uygulama yolu/tekniktir.",
04.02355,HUV::04.02355,Tortikolis düzeltilmesi,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, yalnızca uygulama yolu/teknik tanımlayan bir işlemdir (tortikolis düzeltilmesi).","İşlem adı, tanısal bir durum belirtmemektedir.",
04.02569,HUV::04.02569,Brankiyal kleft kisti veya sinüsü eksizyonu,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olarak tanımlanmıştır ve bir hastalık veya klinik durumla doğrudan ilişkili değildir.","İşlem adı 'Brankiyal kleft kisti veya sinüsü eksizyonu' olup, cerrahi bir prosedürü tanımlamaktadır. Tanı gereksinimi yoktur.",
04.02783,HUV::04.02783,"Kistik lenfanjiyom eksizyonu, küçük",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olup tanı gerektirmez.","İşlem adı, tanısal bir durum belirtmemektedir.",
04.02997,HUV::04.02997,"Kistik lenfanjiyom eksizyonu, büyük",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olup tanısal bir bağlam içermemektedir.","İşlem adı ve açıklaması, tanısal bir durum belirtmemektedir.",
04.03211,HUV::04.03211,Tiroglossal kist veya fistül eksizyonu,not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, tanıdan bağımsız bir uygulama yolu/tekniktir.","İşlem adı, tanısal bir durum belirtmemektedir.",
04.03425,HUV::04.03425,"Tiroid biyopsisi, cerrahi",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olarak tanımlanmıştır ve tanı gerektirmez.","İşlem adı 'Tiroid biyopsisi, cerrahi' olup, tanısal bir işlem değildir, sadece uygulama yöntemini belirtir.",
04.03639,HUV::04.03639,"Tiroid biyopsisi, iğne ile",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/tekniği tanımlayan bir işlemdir (iğne biyopsisi). Tanı gerektirmez.",İşlem adı tanısal bir durum belirtmiyor.,
04.03853,HUV::04.03853,"Tiroid biyopsisi, iğne ile, US eşliğinde",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, tiroid biyopsisi için bir uygulama yolu/tekniktir ve tanı gerektirmez.","İşlem adı, tanısal bir durum belirtmemektedir.",
04.04067,HUV::04.04067,"Tiroidektomi, tek taraflı subtotal",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"Tiroidektomi, tek taraflı subtotal, yalnızca uygulama yolu/teknik içeren bir işlemdir. Tanı gerektirmez.",İşlem adı tanı içermiyor.,
04.04281,HUV::04.04281,"Tiroidektomi, iki taraflı subtotal",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"Tiroidektomi, iki taraflı subtotal, bir cerrahi işlemdir. İşlem adı tanı içermemektedir ve yalnızca uygulama yolu/tekniği açıklamaktadır.",İşlem adı ve tanımı.,
04.04495,HUV::04.04495,"Tiroidektomi, tek taraflı total",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"Tiroidektomi, tek taraflı total, bir cerrahi işlemdir. İşlem adı tanı içermemektedir ve uygulama yolu/tekniği açıklamaktadır. Bu nedenle tanı gerekliliği yoktur.",İşlem adı ve tanımı,
04.04709,HUV::04.04709,"Tiroidektomi, iki taraflı total",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"Tiroidektomi, iki taraflı total, bir cerrahi işlemdir. İşlem adı tanı içermemektedir ve yalnızca uygulama yolu/tekniği açıklamaktadır.",İşlem adı ve tanımı.,
04.04923,HUV::04.04923,"Tiroidektomi, bir taraf total+karşı taraf subtotal",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, tiroid cerrahisi olup, uygulama yolu/teknik olarak tanımlanır ve belirli bir tanı gerektirmez.",İşlem adı ve tanımı.,
04.05351,HUV::04.05351,"Lateral servikal boyun lenf nodu diseksiyonu, tek taraflı",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, servikal lenf nodu diseksiyonudur ve yalnızca uygulama yolu/tekniktir; tanısal bir prosedür değildir.","İşlem adı ve tanımı, tanısal bir bağlam içermemektedir.",
04.05565,HUV::04.05565,"Lateral servikal boyun lenf nodu diseksiyonu, iki taraflı",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, servikal lenf nodu diseksiyonudur ve yalnızca uygulama yolu/tekniktir; tanısal bir prosedür değildir.","İşlem adı, tanısal bir durum belirtmemektedir.",
04.05779,HUV::04.05779,"Paratiroid implantasyonu (intramusküler, otogreft)",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, uygulama yolu/teknik olup tanı gerektirmez.",İşlem adı sadece uygulama yöntemini belirtir.,
04.05993,HUV::04.05993,"Paratiroidektomi, adenom için",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"Paratiroidektomi, adenom için, yalnızca uygulama yolu/teknik içeren bir işlemdir.","İşlem adı, tanısal bir durum belirtmemektedir.",
04.07063,HUV::04.07063,"Timektomi, açık cerrahi, sternotomi ile",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, tanıdan bağımsız bir uygulama yolu/tekniktir (Timektomi, açık cerrahi, sternotomi ile).",İşlem adı sadece cerrahi tekniği tanımlar.,
04.07277,HUV::04.07277,"Timektomi, torakoskopik/videotorakoskopik",not_required,,,NO_DIAGNOSIS_REQUIREMENT,False,high,"İşlem, torakoskopik/videotorakoskopik timektomi olup, yalnızca uygulama yolu/tekniktir ve belirli bir klinik bağlam içermemektedir.","İşlem adı ve tanımı, tanı gerektirmeyen bir uygulama yolu/teknik olduğunu gösterir.",
