huvCode,huvName,coverageStatus,proposalCount,signalCount,crosswalkCount,diagnosisPolicy,diagnosisReviewRequired,unsupportedSignalCount,aiRescueEligible
19.13462,Sisternografi (Tc-99m kompleksleri ile),diagnosis_context_only,0,0,0,review_required,True,0,True
19.14103,Beyin reseptör SPECT,diagnosis_context_only,0,0,0,review_required,True,0,True
19.14744,Ventriküler sıvı kaçağı ve şant analizi,proposed,1,4,1,review_required,True,3,False
19.16026,Miyokard perfüzyon sintigrafisi (SPECT) Tl-201 ile,diagnosis_context_only,0,0,0,required_any,True,0,True
19.16667,I-123 MIBG sempatik innervasyon sintigrafisi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.17308,İstirahat MUGA,diagnosis_context_only,0,0,0,review_required,True,0,True
19.17949,MUGA SPECT,diagnosis_context_only,0,0,0,review_required,True,0,True
19.18590,Tl-201 ile reenjeksiyon SPECT,diagnosis_context_only,0,0,0,review_required,True,0,True
19.19231,Miyokard perfüzyon GATED SPECT Tc-99m kompleksleri ile,diagnosis_context_only,0,0,0,review_required,True,0,True
19.19872,Miyokard perfüzyon GATED SPECT Tl-201 ile,diagnosis_context_only,0,0,0,review_required,True,0,True
19.20513,Miyokard perfüzyon sintigrafisi (SPECT) Tc-99m kompleksleri ile,diagnosis_context_only,0,0,0,required_any,True,0,True
19.21154,Miyokard FDG PET,diagnosis_context_only,0,0,0,review_required,True,0,True
19.21795,Miyokard perfüzyon PET,diagnosis_context_only,0,0,0,review_required,True,0,True
19.22436,Radyonüklid anjiyografi ve şant analizi,proposed,1,3,1,review_required,True,2,False
19.23077,Radyonüklid venografi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.23718,Stres MUGA,diagnosis_context_only,0,0,0,review_required,True,0,True
19.24359,"Radyonüklid ventrikülografi (MUGA), stres SPECT",diagnosis_context_only,0,0,0,review_required,True,0,True
19.25000,Farmakolojik stres,diagnosis_context_only,0,0,0,review_required,True,0,True
19.26923,Artrosintigrafi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.27564,Üç fazlı bölgesel kemik sintigrafisi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.28205,Tüm vücut kemik sintigrafisi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.28846,Kemik SPECT,diagnosis_context_only,0,0,0,review_required,True,0,True
19.29487,Kemik PET,diagnosis_context_only,0,0,0,review_required,True,0,True
19.30128,Anatomik korelasyon (SPECT / BT cihazı ile),diagnosis_context_only,0,0,0,review_required,True,0,True
19.31410,Perklorat kovma testi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.32051,Adrenal korteks sintigrafisi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.32692,Paratiroid sintigrafisi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.33333,Paratiroid SPECT,diagnosis_context_only,0,0,0,review_required,True,0,True
19.33974,Tiroid sintigrafisi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.34615,"Tiroid biyopsisi, iğne ile, US eşliğinde",diagnosis_context_only,0,0,0,review_required,True,0,True
19.35256,Tiroid uptake çalışması (Tc-99m perteknetat ile),diagnosis_context_only,0,0,0,review_required,True,0,True
19.35897,Tiroid uptake çalışması (I-131 ile),diagnosis_context_only,0,0,0,review_required,True,0,True
19.36538,Anatomik korelasyon tiroid ve paratiroid sintigrafileri için,diagnosis_context_only,0,0,0,review_required,True,0,True
19.37820,Gastrointestinal kanama yerinin saptanması,proposed,1,4,1,required_any,False,3,False
19.38461,Gastrointestinal kanama çalışması (Tc-99m RBC),diagnosis_context_only,0,0,0,required_any,False,0,True
19.39102,GIS ptotein kaybı çalışması,diagnosis_context_only,0,0,0,review_required,True,0,True
19.39743,Gastrointestinal şant analizi,proposed,1,3,1,review_required,True,2,False
19.40384,Gastroözofageal reflü çalışması,diagnosis_context_only,0,0,0,review_required,True,0,True
19.41025,Hepatobiliyer sintigrafi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.41666,Karaciğer dalak sintigrafisi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.42307,Karaciğer dalak SPECT,diagnosis_context_only,0,0,0,review_required,True,0,True
19.42948,Meckel divertikülü sintigrafisi,proposed,1,3,1,review_required,True,2,False
19.43589,Mide boşalma zamanı çalışması,diagnosis_context_only,0,0,0,review_required,True,0,True
19.44230,Özofagus transit zamanı ve motilite çalışması,diagnosis_context_only,0,0,0,review_required,True,0,True
19.44871,Tükrük bezleri çalışması,proposed,1,3,1,review_required,True,2,False
19.45512,C-14 ile üre nefes testi,proposed,1,3,1,review_required,True,2,False
19.46794,Böbrek sintigrafisi (diüretkli veya diüretiksiz Tc-99m-DTPA ile),diagnosis_context_only,0,0,0,review_required,True,0,True
19.47435,Böbrek sintigrafisi (diüretkli veya diüretiksiz Tc-99m-MAG3 ile),proposed,1,3,1,review_required,True,2,False
19.48076,Böbrek sintigrafisi (diüretkli veya diüretiksiz Tc-99m-EC ile),diagnosis_context_only,0,0,0,review_required,True,0,True
19.48717,Renal kortikal SPECT (DMSA),proposed,1,4,1,review_required,True,3,False
19.49358,GFR ölçümü (görüntüsüz),proposed,1,4,1,review_required,True,3,False
19.49999,"GFR ölçümü, in vitro (Cr-51 EDTA)",diagnosis_context_only,0,0,0,review_required,True,0,True
19.50640,"GFR ölçümü, kamera metodu (Tc-99m kompleksleri)",diagnosis_context_only,0,0,0,review_required,True,0,True
19.51281,İyodohipüran ile böbrek sintigrafisi,proposed,1,5,1,review_required,True,4,False
19.51922,Kaptopril renogram (çift çalışma),proposed,1,3,1,review_required,True,2,False
19.52563,"Böbrek sintigrafisi, ACE inhibitörlü (Tc-99m MAG-3)",diagnosis_context_only,0,0,0,review_required,True,0,True
19.53204,Radyonüklid sistografi (direkt),proposed,1,3,1,review_required,True,2,False
19.53845,Radyonüklid sistografi (indirekt),proposed,1,3,1,review_required,True,2,False
19.54486,Renal kortikal sintigrafi,proposed,1,3,1,review_required,True,2,False
19.55127,Testis sintigrafisi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.56409,İşaretli lökosit sintigrafisi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.57050,İşaretli lökosit SPECT,proposed,1,4,1,review_required,True,3,False
19.57691,Tc-99m HIG ile tüm vücut tarama,diagnosis_context_only,0,0,0,review_required,True,0,True
19.58332,Monoklonal antikorlar ile tüm vücut tarama,proposed,1,4,1,review_required,True,3,False
19.58973,Tc-99m nanokolloid sintigrafisi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.60255,Dalak sekestrasyonu çalışması,diagnosis_context_only,0,0,0,review_required,True,0,True
19.60896,Eritrosit yaşam süresi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.61537,Eritrosit/plazma/total kan volümü tayini,diagnosis_context_only,0,0,0,review_required,True,0,True
19.62178,Ferrokinetik çalışma,proposed,1,3,1,review_required,True,2,False
19.62819,Hepatik arter perfüzyon sintigrafisi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.63460,Kan havuzu SPECT,proposed,1,3,1,review_required,True,2,False
19.64101,Kemik iliği sintigrafisi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.64742,Lenfosintigrafi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.65383,Selektif dalak sintigrafisi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.66024,Trombosit yaşam süresi ve sekestrasyonu,proposed,1,3,1,review_required,True,2,False
19.67306,"Tc-99m V DMSA tümör görüntüleme (bütün vücut, bölgesel ve/veya SPECT)",diagnosis_context_only,0,0,0,required_any,True,0,True
19.67947,"Tümör görüntüleme, SPECT (Tc-99m V-DMSA)",diagnosis_context_only,0,0,0,required_any,True,0,True
19.68588,"Ga-67 tüm vücut tarama (bütün vücut, bölgesel ve/veya SPECT)",diagnosis_context_only,0,0,0,required_any,True,0,True
19.69229,"Tümör görüntüleme, SPECT (Ga-67)",diagnosis_context_only,0,0,0,required_any,True,0,True
19.69870,I-131 tüm vücut tarama (bütün vücut ve/veya bölgesel),diagnosis_context_only,0,0,0,required_any,True,0,True
19.70511,I-131 tedavisi sonrası tüm vücut tarama,diagnosis_context_only,0,0,0,required_any,True,0,True
19.71152,"In-111 Octreotid ile tümör görüntüleme (bütün vücut, bölgesel ve/veya SPECT)",diagnosis_context_only,0,0,0,required_any,True,0,True
19.71793,"Tümör görüntüleme, SPECT (In-111 Octreotid)",diagnosis_context_only,0,0,0,required_any,True,0,True
19.72434,İntraoperatuvar gama prob uygulaması,diagnosis_context_only,0,0,0,required_any,True,0,True
19.73075,MIBG sintigrafisi (I-131 ile) (bütün vücut ve/veya bölgesel),diagnosis_context_only,0,0,0,required_any,True,0,True
19.73716,"Tümör görüntüleme, SPECT (I-131 MIBG)",diagnosis_context_only,0,0,0,required_any,True,0,True
19.74357,MIBG sintigrafisi (I-123 ile) (bütün vücut ve/veya bölgesel),diagnosis_context_only,0,0,0,required_any,True,0,True
19.74998,"Tümör görüntüleme, SPECT (I-123 MIBG)",diagnosis_context_only,0,0,0,required_any,True,0,True
19.75639,"Tc-99m MIBI veya Tc-99m tetrofosmin ile tümör görüntüleme (bütün vücut, bölgesel ve/veya SPECT)",proposed,1,4,1,required_any,True,3,False
19.76280,"Tümör görüntüleme, SPECT (Tc-99m kompleksleri ile)",diagnosis_context_only,0,0,0,required_any,True,0,True
19.76921,"Radyoimmün sintigrafi (hertürlü) (bütün vücut, bölgesel ve/veya SPECT) bütün sistem ve organlar için",proposed,1,4,1,required_any,True,3,False
19.77562,"Radyoimmünosintigrafi, SPECT",diagnosis_context_only,0,0,0,required_any,True,0,True
19.78203,Sentinel lenf nodu sintigrafisi,diagnosis_context_only,0,0,0,required_any,True,0,True
19.78844,Sintimammografi (bölgesel ve/veya SPECT),proposed,1,4,1,required_any,True,3,False
19.79485,"Tl-201 ile tümör görüntüleme (bütün vücut, bölgesel ve/veya SPECT)",diagnosis_context_only,0,0,0,required_any,True,0,True
19.80126,"Tümör görüntüleme, SPECT (Tl-201)",diagnosis_context_only,0,0,0,required_any,True,0,True
19.80446,"Onkolojik PET, FDG ile",proposed,1,3,1,required_any,True,2,False
19.80767,"Onkolojik PET, Ga-68 işaretli Somatostatin Analog Peptidler ile",proposed,1,4,1,required_any,True,3,False
19.80867,"Onkolojik PET, Ga-68 işaretli PSMA ile",proposed,1,3,1,required_any,True,2,False
19.97433,Dakriyosintigrafi,diagnosis_context_only,0,0,0,review_required,True,0,True
19.98074,Radyonüklid histerosalpingografi,proposed,1,3,1,review_required,True,2,False
19.98715,Organ kan akımı çalışması,diagnosis_context_only,0,0,0,review_required,True,0,True
19.99356,Radyoaktif okült lezyon lokalizasyonu (ROLL),proposed,1,3,1,review_required,True,2,False
22.01588,Psikiyatrik muayene,diagnosis_context_only,0,0,0,review_required,True,0,True
22.03175,Bireysel psikoterapi (her bir seans),diagnosis_context_only,0,0,0,review_required,True,0,True
22.04762,Grup psikoterapisi (kişi başına her bir seans),diagnosis_context_only,0,0,0,review_required,True,0,True
22.06349,Aile ve evlilik terapisi,diagnosis_context_only,0,0,0,review_required,True,0,True
22.07936,Aile görüşmeleri (her bir görüşme),diagnosis_context_only,0,0,0,review_required,True,0,True
22.09523,"Okul, aile ve işyeri ziyareti",diagnosis_context_only,0,0,0,review_required,True,0,True
22.14284,"Uzman raporu (dosya inceleme, adli vb bilirkişilik)",diagnosis_context_only,0,0,0,review_required,True,0,True
22.15871,Ekstrapramidal sistem muayenesi,proposed,2,2,1,review_required,True,0,False
22.17458,Bilişsel işlevlerin değerlendirilmesi,proposed,1,2,1,review_required,True,1,False
22.19045,EKT sonrası bilinç ve oryantasyon takibi,diagnosis_context_only,0,0,0,review_required,True,0,True
22.20632,Gevşeme egzersizi,diagnosis_context_only,0,0,1,review_required,True,0,True
22.23806,"Memory, for design",diagnosis_context_only,0,0,0,review_required,True,0,True
22.25393,Bender-Gestalt testi,diagnosis_context_only,0,0,0,review_required,True,0,True
22.26980,Benton görsel bellek testi,diagnosis_context_only,0,0,0,review_required,True,0,True
22.28567,"Diğer organizite testleri (kart seçme, bilişsel görevler vb)",diagnosis_context_only,0,0,0,review_required,True,0,True
22.30154,Nöropsikolojik test bataryası,diagnosis_context_only,0,0,0,review_required,True,0,True
22.33328,Kent EGY,diagnosis_context_only,0,0,0,review_required,True,0,True
22.34915,Porteus labirentleri testi,diagnosis_context_only,0,0,0,review_required,True,0,True
22.36502,Wechsler yetişkin zeka testi (WAIS),diagnosis_context_only,0,0,0,review_required,True,0,True
22.38089,Wechsler çocuk zeka testi (WISC-R),diagnosis_context_only,0,0,0,review_required,True,0,True
22.39676,Cattel testi,diagnosis_context_only,0,0,0,review_required,True,0,True
22.41263,Alexander testi,diagnosis_context_only,0,0,0,review_required,True,0,True
22.44437,SCL-90-R,proposed,1,2,1,review_required,True,0,False
22.46024,Beck depresyon ölçeği,signals_only,0,1,1,review_required,True,1,True
22.47611,Zung depresyon ölçeği,signals_only,0,1,1,review_required,True,1,True
22.49198,Genel sağlık anketi,signals_only,0,1,1,review_required,True,1,True
22.50785,Beck ankisyete ölçeği,signals_only,0,1,1,review_required,True,1,True
22.52372,Beck umutsuzluk ölçeği,signals_only,0,1,1,review_required,True,1,True
22.53165,PADUA Envanteri (obsesif kompulsif ölçeği),signals_only,0,1,1,review_required,True,1,True
22.53959,STAI (state-trait anxiety inventory)(süreklilik ve durumluluk anksiyete) TX1,proposed,1,2,1,review_required,True,0,False
22.55546,STAI (state-trait anxiety inventory)(süreklilik ve durumluluk anksiyete) TX2,proposed,1,2,1,review_required,True,0,False
22.57133,Dissosiyatif yaşantılar ölçeği (DES),signals_only,0,1,1,review_required,True,1,True
22.58720,Çocukluk çağı travmaları ölçeği (CTQ),signals_only,0,1,1,review_required,True,1,True
22.61894,Hamilton depresyon ölçeği,diagnosis_context_only,0,0,0,review_required,True,0,True
22.63481,Hamilton anksiyete ölçeği,diagnosis_context_only,0,0,0,review_required,True,0,True
22.65068,Yale-Brown obsesyon-kompulsiyon ölçeği,diagnosis_context_only,0,0,0,review_required,True,0,True
22.66655,Negatif semptomları değerlendirme ölçeği (SANS),diagnosis_context_only,0,0,0,review_required,True,0,True
22.68242,Young mani derecelendirme ölçeği,diagnosis_context_only,0,0,0,review_required,True,0,True
22.69829,Beck-Rafeelson mani ölçeği,diagnosis_context_only,0,0,0,review_required,True,0,True
22.71416,Pozitif semptomları değerlendirme ölçeği (SAPS),diagnosis_context_only,0,0,0,review_required,True,0,True
22.73003,Pozitif ve negatif sendrom ölçeği (PANSS),diagnosis_context_only,0,0,0,review_required,True,0,True
22.74590,Kısa psikiyatrik değerlendirme ölçeği (BPRS),diagnosis_context_only,0,0,0,review_required,True,0,True
22.76177,Standardize mini mental test,diagnosis_context_only,0,0,0,review_required,True,0,True
22.77764,Yeme tutum testi,diagnosis_context_only,0,0,0,review_required,True,0,True
22.79351,SCID I,diagnosis_context_only,0,0,0,review_required,True,0,True
22.80938,CIDI,diagnosis_context_only,0,0,0,review_required,True,0,True
22.82525,Anormal İstemsiz hareketler ölçeği (AIMS),diagnosis_context_only,0,0,0,review_required,True,0,True
22.84112,Barnes akatizi,diagnosis_context_only,0,0,0,review_required,True,0,True
22.85699,UKU yan etki değerlendirme ölçeği,diagnosis_context_only,0,0,0,review_required,True,0,True
22.87286,Travma sonrası stres bozukluğu ölçeği,diagnosis_context_only,0,0,0,review_required,True,0,True
22.90460,SCID II,diagnosis_context_only,0,0,0,review_required,True,0,True
22.92047,Minnesotta çok yönlü kişilik envanteri (MMPI),diagnosis_context_only,0,0,0,review_required,True,0,True
22.92147,TEMPS-A Mizaç ölçeği,proposed,1,2,1,review_required,True,0,False
22.95221,Cümle tamamlama testi,diagnosis_context_only,0,0,0,review_required,True,0,True
22.96808,Tematik Algı testi (TAT),diagnosis_context_only,0,0,0,review_required,True,0,True
22.98395,Rorschach testi,diagnosis_context_only,0,0,0,review_required,True,0,True
23.06250,Psikiyatrik muayene,diagnosis_context_only,0,0,0,review_required,True,0,True
23.12499,Aile ve okul ziyareti,diagnosis_context_only,0,0,0,review_required,True,0,True
23.18748,Aile değerlendirmesi,diagnosis_context_only,0,0,0,review_required,True,0,True
23.24997,Organik Batarya,proposed,2,3,1,review_required,True,1,False
23.31246,Psikoterapi (her bir görüşme),diagnosis_context_only,0,0,0,review_required,True,0,True
23.37495,Grup psikoterapisi (kişi başına her bir seans),diagnosis_context_only,0,0,0,review_required,True,0,True
23.43744,Aile terapisi (her bir görüşme),diagnosis_context_only,0,0,0,review_required,True,0,True
23.49993,Oyun terapisi (her bir görüşme),proposed,2,3,1,review_required,True,0,False
23.56242,"Kişilik testleri (MMPI, Rorschach) (her bir test)",diagnosis_context_only,0,0,0,review_required,True,0,True
23.62491,"Projektif testler (TAT, CAT, Svmmond’s) (her bir test)",diagnosis_context_only,0,0,0,review_required,True,0,True
23.68740,"Gelişim testleri (AGTE, Denver) (her bir test)",diagnosis_context_only,0,0,0,review_required,True,0,True
23.74989,"Zeka testleri (Baylie’s, Stanford-Binet, WISC-R, WAIS) (her bir test)",diagnosis_context_only,0,0,0,review_required,True,0,True
23.81238,Bender-Gestalt testi,diagnosis_context_only,0,0,0,review_required,True,0,True
23.87487,"Psikometrik ölçekler (Cümle Tamamlama, Good-Enough, CDI ve BDI gibi Özbildirim ölçekleri) (her bir test)",proposed,2,3,1,review_required,True,0,False
23.93736,"Uzman raporu (dosya inceleme, adli vb bilirkişilik)",diagnosis_context_only,0,0,0,review_required,True,0,True
24.00461,Normal tek yönlü grafi,proposed,1,5,1,review_required,True,4,False
24.00691,Normal iki yönlü grafi,proposed,1,5,1,review_required,True,4,False
24.00921,Normal üç yönlü grafi,proposed,1,5,1,review_required,True,4,False
24.01151,Normal dört yönlü grafi,proposed,1,5,1,review_required,True,4,False
24.01381,Asıl filme ek olarak çekilen spot grafi,proposed,1,4,1,review_required,True,3,False
24.01611,"Skolyoz tetkiki, tek yön",diagnosis_context_only,0,0,0,review_required,True,0,True
24.01841,"Skolyoz tetkiki, iki yön",proposed,1,5,1,review_required,True,4,False
24.02071,"Skolyoz tetkiki, dört yön",proposed,1,5,1,review_required,True,4,False
24.02301,Portabl direkt radyografi (zorunlu yatan hastada sabit grafiye ek olarak),proposed,1,4,1,review_required,True,3,False
24.02416,"İskelet sisteminin üç boyutlu dijital radyografisi, tüm iskelet sistemi",proposed,1,4,1,review_required,True,3,False
24.02502,"İskelet sisteminin üç boyutlu dijital radyografisi, kısmi iskelet sistemi",proposed,1,4,1,review_required,True,3,False
24.02531,Radyolojik konsültasyon,proposed,1,4,1,review_required,True,3,False
24.02991,"Parotid siyalografi, tek taraflı",proposed,1,4,1,review_required,True,3,False
24.03221,"Submandibuler siyalografi, tek taraflı",proposed,1,4,1,review_required,True,3,False
24.03451,Faringografi,proposed,1,4,1,review_required,True,3,False
24.03681,Özofagografi,proposed,1,4,1,review_required,True,3,False
24.03911,Özofagus-mide-duodenum (ÖMD),proposed,1,4,1,review_required,True,3,False
24.04141,Özofagus-mide-duodenum çift kontrast,diagnosis_context_only,0,0,0,review_required,True,0,True
24.04371,ÖMD+ince bağırsak tetkiki,proposed,1,4,1,review_required,True,3,False
24.04601,İnce bağırsak pasaj tetkiki,proposed,1,4,1,review_required,True,3,False
24.04831,Enteroklizisle ince bağırsak tetkiki,diagnosis_context_only,0,0,0,review_required,True,0,True
24.05061,Kolon tetkiki,diagnosis_context_only,0,0,0,review_required,True,0,True
24.05291,Kolon çift kontrast,diagnosis_context_only,0,0,0,review_required,True,0,True
24.05406,Kolon transit zamanı tespiti,proposed,1,5,1,review_required,True,4,False
24.05521,Defekografi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.05981,IV piyelografi (DÜS+IVP),proposed,1,5,1,review_required,True,4,False
24.06211,IV piyelografi+sistografi (MÖ+MS),proposed,1,4,1,review_required,True,3,False
24.06441,Retrograd (asendan) piyelografi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.06671,Retrograd sistografi,proposed,1,4,1,review_required,True,3,False
24.06901,Retrograd sistoüretrografi (dolu+miksiyon sırası+boş+reflü grafileri),proposed,1,4,1,review_required,True,3,False
24.07131,Retrograd üretrografi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.07361,Kavernozografi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.07591,Histero-salpingografi (HSG),proposed,1,4,1,review_required,True,3,False
24.08051,Pelvimetri (ölçümleri ile),diagnosis_context_only,0,0,0,review_required,True,0,True
24.08281,Dakriyosistografi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.08511,Bronkografi,proposed,1,4,1,review_required,True,3,False
24.08741,Üç yönlü telekardiyografi (baryum),proposed,1,4,1,review_required,True,3,False
24.08971,Floroskopik görüntüleme,proposed,1,4,1,review_required,True,3,False
24.09201,"Artrografi, tek eklem",diagnosis_context_only,0,0,0,required_any,True,0,True
24.09431,"Mamografi, tek meme",diagnosis_context_only,0,0,0,review_required,True,0,True
24.09661,"Mamografi, iki meme",proposed,1,5,1,review_required,True,4,False
24.09689,"Galaktografi, tek meme",proposed,1,4,1,review_required,True,3,False
24.09718,Spot magnifikasyon mamografisi (rutin mamografiye ek çekilen),proposed,1,5,1,review_required,True,4,False
24.09776,"Kontrastlı Spektral Mamografi (CESM), tek meme",proposed,1,5,1,review_required,True,4,False
24.09833,"Kontrastlı Spektral Mamografi (CESM), iki meme",proposed,1,5,1,review_required,True,4,False
24.09891,"Dijital (full-field) Mamografi (FFDM/2D), tek meme",proposed,1,5,1,review_required,True,4,False
24.10121,"Dijital (full-field) Mamografi (FFDM/2D), iki meme",proposed,1,5,1,review_required,True,4,False
24.10351,"Meme tomosentez, tek meme",proposed,1,5,1,review_required,True,4,False
24.10466,"Meme tomosentez, iki meme",proposed,1,5,1,review_required,True,4,False
24.10581,"DEXA incelemesi (mamografiye ilave olarak), tek meme",proposed,1,5,1,review_required,True,4,False
24.10696,"DEXA incelemesi (mamografiye ilave olarak), iki meme",proposed,1,5,1,review_required,True,4,False
24.10753,"Kemik mineral yoğunluğu ölçümü, vertebral (AP ve/veya lateral)",proposed,1,4,1,review_required,True,3,False
24.10782,"Kemik mineral yoğunluğu ölçümü, femur proksimali (HIP)",proposed,1,4,1,review_required,True,3,False
24.10796,"Kemik mineral yoğunluğu ölçümü, önkol (ulna-radius)",proposed,1,4,1,review_required,True,3,False
24.10803,"Kemik mineral yoğunluğu ölçümü, tüm vücut",proposed,1,4,1,review_required,True,3,False
24.10811,Lomber miyelografi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.11041,"Ortoröntgen, iki yönlü skolyoz tetkiki",proposed,1,5,1,review_required,True,4,False
24.11156,"Ortoröntgen, bacak uzunluk tespit grafisi, AP",diagnosis_context_only,0,0,0,review_required,True,0,True
24.11271,Panoramik grafi (ortopantografi),proposed,1,4,1,review_required,True,3,False
24.11501,"Sefalometrik grafi, tek yön",proposed,1,4,1,review_required,True,3,False
24.11731,Temporomandibuler eklem (ağız açık+kapalı),proposed,1,5,1,review_required,True,4,False
24.11961,Herniografi/T-tüp kolanjiografi,proposed,1,4,1,review_required,True,3,False
24.12421,"Aortografi, arkus",diagnosis_context_only,0,0,0,review_required,True,0,True
24.12766,"Aortografi, torakal/abdominal",diagnosis_context_only,0,0,0,review_required,True,0,True
24.12881,"Aortografi, torakoabdominal",proposed,1,5,1,review_required,True,4,False
24.13111,Çölyak arteryografi ve arteryel portografi,proposed,1,4,1,review_required,True,3,False
24.13341,"Selektif renal arteryografi, tek taraflı",proposed,1,5,1,required_any,True,4,False
24.13571,"Selektif renal arteryografi, iki taraflı",proposed,1,5,1,review_required,True,4,False
24.13801,Transplante renal arteryografi,proposed,1,4,1,review_required,True,3,False
24.14031,İnferior mezenterik arteryografi,proposed,1,5,1,review_required,True,4,False
24.14261,Süperior mezenterik arteryografi,proposed,1,5,1,review_required,True,4,False
24.14491,Pelvik arteryografi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.14721,"Üst ekstremite arteryografisi, tek taraflı (brakiyal)",diagnosis_context_only,0,0,0,review_required,True,0,True
24.14951,"Üst ekstremite arteryografisi, iki taraflı",proposed,1,5,1,review_required,True,4,False
24.15181,"Alt ekstremite arteryografisi, tek taraflı, (femoropopliteal)",proposed,1,4,1,required_any,True,3,False
24.15411,"Alt ekstremite arteryografisi, iki taraflı",proposed,1,4,1,review_required,True,3,False
24.15641,Translomber aorto-femoropopliteal arteryografi,diagnosis_context_only,0,0,0,required_any,False,0,True
24.15871,Pulmoner arteryografi,proposed,1,4,1,review_required,True,3,False
24.16101,Nonselektif serebral arteryografi,proposed,2,5,1,review_required,True,3,False
24.16331,Selektif serebral arteryografi (4 sistem),diagnosis_context_only,0,0,0,required_any,True,0,True
24.16561,"Selektif karotid arteryografi, tek taraflı",diagnosis_context_only,0,0,0,review_required,True,0,True
24.16791,"Selektif karotid arteryografi, iki taraflı",diagnosis_context_only,0,0,0,review_required,True,0,True
24.17021,"Selektif vertebral arteryografi, tek taraflı",proposed,1,5,1,review_required,True,4,False
24.17251,"Selektif vertebral arteryografi, iki taraflı",diagnosis_context_only,0,0,0,review_required,True,0,True
24.17481,Amytal testi (Wada),diagnosis_context_only,0,0,0,review_required,True,0,True
24.17711,Spinal arteryografi,proposed,1,4,1,review_required,True,3,False
24.17941,Orbital venografi,proposed,1,4,1,review_required,True,3,False
24.18171,Petrozal sinüs kan örneklemesi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.18401,"Alt ekstremite venografi, tek taraflı",diagnosis_context_only,0,0,0,required_any,True,0,True
24.18631,"Alt ekstremite venografi, iki taraflı",proposed,1,4,1,required_any,True,3,False
24.18861,"Üst ekstremite venografi, tek taraflı",proposed,1,4,1,required_any,True,3,False
24.19091,"Üst ekstremite venografi, iki taraflı",proposed,1,4,1,review_required,True,3,False
24.19321,Hepatik ven ve wedge venografi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.19551,"Sürrenal venografi, tek taraflı",diagnosis_context_only,0,0,0,review_required,True,0,True
24.19781,"Sürrenal venografi, iki taraflı",proposed,1,4,1,review_required,True,3,False
24.20011,İnferior vena kavografi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.20241,Süperior vena kavografi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.20471,Renal venografi+renal ven kan örneği,proposed,1,5,1,review_required,True,4,False
24.20701,"Gonodal venografi (spermatik veya overyan), tek taraflı",proposed,1,4,1,review_required,True,3,False
24.20931,"Gonodal venografi (spermatik veya overyan), iki taraflı",proposed,1,4,1,review_required,True,3,False
24.21161,Splenoportografi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.21391,Portal vena kan örneklemesi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.21621,Lenfanjiyografi,diagnosis_context_only,0,0,0,review_required,True,0,True
24.22081,Kavernöz sinüs kan örneklemesi,proposed,1,4,1,review_required,True,3,False
24.22311,Adrenal venöz örnekleme,proposed,1,4,1,review_required,True,3,False
24.22541,Bronşiyal arteryografi,proposed,1,4,1,review_required,True,3,False
24.22771,Paratroid venöz örnekleme,proposed,1,4,1,review_required,True,3,False
24.22886,Diyaliz fistülogram,proposed,1,4,1,review_required,True,3,False
24.46461,"Follikülometri, transabdominal",diagnosis_context_only,0,0,0,review_required,True,0,True
24.46691,"Follikülometri, transvajinal",diagnosis_context_only,0,0,0,review_required,True,0,True
24.46921,Üst abdomen US,diagnosis_context_only,0,0,0,review_required,True,0,True
24.47151,Alt Abdomen / Pelvik US,proposed,2,6,1,review_required,True,4,False
24.47381,Tüm abdomen US,diagnosis_context_only,0,0,0,review_required,True,0,True
24.47611,Hepatobiliyer US,diagnosis_context_only,0,0,0,review_required,True,0,True
24.47841,Renal US,diagnosis_context_only,0,0,0,review_required,True,0,True
